cell_i,cell_j,stack_count,thickness_m,cell_area_m2,volume_proxy_m3,status,reason,distance_m,receive_dot,receive_threshold_used,triangle_index,used_fallback,src_x,src_y,src_z,target_x,target_y,target_z,normal_x,normal_y,normal_z
-5,-39,10,0.037400,0.000174,0.000007,accepted,accepted,0.180091,0.640950,0.150000,4777,False,15.129698,17.681839,0.634175,15.290976,17.694372,0.623891,-0.994985,-0.077330,0.063447
-5,-38,7,0.026180,0.000174,0.000005,accepted,accepted,0.161450,0.649206,0.150000,4777,False,15.151052,17.681839,0.675253,15.293782,17.692932,0.666151,-0.994985,-0.077330,0.063447
-5,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.135729,0.657636,0.150000,4777,False,15.179523,17.681839,0.716330,15.296660,17.690943,0.708860,-0.994985,-0.077330,0.063447
-5,-36,4,0.014960,0.000174,0.000003,accepted,accepted,0.145416,0.665887,0.150000,4777,False,15.172405,17.681839,0.757407,15.299182,17.691692,0.749323,-0.994985,-0.077330,0.063447
-5,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.133859,0.674422,0.150000,4777,False,15.186641,17.681839,0.798484,15.301918,17.690798,0.791134,-0.994985,-0.077330,0.063447
-5,-34,3,0.011220,0.000174,0.000002,accepted,accepted,0.143547,0.682889,0.150000,4777,False,15.179523,17.681839,0.839562,15.304440,17.691547,0.831596,-0.994985,-0.077330,0.063447
-5,-33,3,0.011220,0.000174,0.000002,accepted,accepted,0.146153,0.691514,0.150000,4777,False,15.179523,17.681839,0.880639,15.307033,17.691750,0.872508,-0.994985,-0.077330,0.063447
-5,-32,3,0.011220,0.000174,0.000002,accepted,accepted,0.148759,0.700236,0.150000,4777,False,15.179523,17.681839,0.921716,15.309626,17.691950,0.913420,-0.994985,-0.077330,0.063447
-5,-31,3,0.011220,0.000174,0.000002,accepted,accepted,0.151365,0.709048,0.150000,4777,False,15.179523,17.681839,0.962793,15.312219,17.692152,0.954332,-0.994985,-0.077330,0.063447
-5,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.131174,0.320060,0.150000,8435,False,15.186641,17.681839,1.044948,15.287955,17.697195,1.092989,-0.895207,-0.135699,-0.424489
-5,-25,5,0.018700,0.000174,0.000003,accepted,accepted,0.080543,0.343683,0.150000,8435,False,15.165287,17.681839,1.209257,15.221276,17.690325,1.235806,-0.895207,-0.135699,-0.424489
-5,-21,3,0.011220,0.000174,0.000002,accepted,accepted,0.001949,0.367498,0.150000,8435,False,15.179523,17.681839,1.373566,15.161665,17.679131,1.365098,-0.895207,-0.135699,-0.424489
-5,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.032130,0.372958,0.150000,8435,False,15.193759,17.681839,1.414643,15.148883,17.675035,1.393364,-0.895207,-0.135699,-0.424489
-5,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.049567,0.379821,0.150000,8435,False,15.193759,17.681839,1.455720,15.133273,17.672670,1.427039,-0.895207,-0.135699,-0.424489
-5,-18,2,0.007480,0.000174,0.000001,accepted,accepted,0.060631,0.387556,0.150000,8435,False,15.186641,17.681839,1.496798,15.116250,17.671167,1.463420,-0.895207,-0.135699,-0.424489
-5,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.101877,0.401700,0.150000,8435,False,15.193759,17.681839,1.578952,15.086445,17.665571,1.528066,-0.895207,-0.135699,-0.424489
-5,-15,1,0.003740,0.000174,0.000001,accepted,accepted,0.119314,0.409444,0.150000,8435,False,15.193759,17.681839,1.620029,15.070835,17.663204,1.561741,-0.895207,-0.135699,-0.424489
-5,-14,1,0.003740,0.000174,0.000001,accepted,accepted,0.136751,0.417425,0.150000,8435,False,15.193759,17.681839,1.661107,15.055225,17.660839,1.595417,-0.895207,-0.135699,-0.424489
-4,-40,21,0.078540,0.000174,0.000014,accepted,accepted,0.252718,0.638525,0.150000,4777,False,15.051401,17.731874,0.611989,15.284942,17.750025,0.597096,-0.994985,-0.077330,0.063447
-4,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.126647,0.644009,0.150000,4777,False,15.179523,17.731874,0.634175,15.287624,17.740276,0.627282,-0.994985,-0.077330,0.063447
-4,-38,5,0.018700,0.000174,0.000003,accepted,accepted,0.143417,0.652067,0.150000,4777,False,15.165287,17.731874,0.675253,15.290074,17.741573,0.667295,-0.994985,-0.077330,0.063447
-4,-37,4,0.014960,0.000174,0.000003,accepted,accepted,0.138940,0.660431,0.150000,4777,False,15.172405,17.731874,0.716330,15.292739,17.741226,0.708657,-0.994985,-0.077330,0.063447
-4,-36,8,0.029920,0.000174,0.000005,accepted,accepted,0.169876,0.668599,0.150000,4777,False,15.143933,17.731874,0.757407,15.295048,17.743618,0.747771,-0.994985,-0.077330,0.063447
-4,-35,7,0.026180,0.000174,0.000005,accepted,accepted,0.165399,0.677194,0.150000,4777,False,15.151052,17.731874,0.798484,15.297711,17.743273,0.789132,-0.994985,-0.077330,0.063447
-4,-34,6,0.022440,0.000174,0.000004,accepted,accepted,0.160923,0.685898,0.150000,4777,False,15.158170,17.731874,0.839562,15.300376,17.742926,0.830494,-0.994985,-0.077330,0.063447
-4,-33,3,0.011220,0.000174,0.000002,accepted,accepted,0.142284,0.694833,0.150000,4777,False,15.179523,17.731874,0.880639,15.303183,17.741486,0.872753,-0.994985,-0.077330,0.063447
-4,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.137808,0.703743,0.150000,4777,False,15.186641,17.731874,0.921716,15.305847,17.741138,0.914115,-0.994985,-0.077330,0.063447
-4,-31,3,0.011220,0.000174,0.000002,accepted,accepted,0.147497,0.712624,0.150000,4777,False,15.179523,17.731874,0.962793,15.308370,17.741888,0.954577,-0.994985,-0.077330,0.063447
-4,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.135449,0.316071,0.150000,8435,False,15.193759,17.731874,1.003871,15.298901,17.747812,1.053726,-0.895207,-0.135699,-0.424489
-4,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.118012,0.321266,0.150000,8435,False,15.193759,17.731874,1.044948,15.283291,17.745445,1.087402,-0.895207,-0.135699,-0.424489
-4,-28,2,0.007480,0.000174,0.000001,accepted,accepted,0.106948,0.327099,0.150000,8435,False,15.186641,17.731874,1.086025,15.266268,17.743944,1.123782,-0.895207,-0.135699,-0.424489
-4,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.083138,0.332127,0.150000,8435,False,15.193759,17.731874,1.127102,15.252071,17.740713,1.154753,-0.895207,-0.135699,-0.424489
-4,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.065702,0.337805,0.150000,8435,False,15.193759,17.731874,1.168180,15.236463,17.738346,1.188428,-0.895207,-0.135699,-0.424489
-4,-21,2,0.007480,0.000174,0.000001,accepted,accepted,0.015110,0.369536,0.150000,8435,False,15.186641,17.731874,1.373566,15.157001,17.727381,1.359511,-0.895207,-0.135699,-0.424489
-4,-19,2,0.007480,0.000174,0.000001,accepted,accepted,0.049984,0.383435,0.150000,8435,False,15.186641,17.731874,1.455720,15.125781,17.722649,1.426862,-0.895207,-0.135699,-0.424489
-3,-40,13,0.048620,0.000174,0.000008,accepted,accepted,0.192191,0.641343,0.150000,4777,False,15.108344,17.781912,0.611989,15.281661,17.795382,0.600937,-0.994985,-0.077330,0.063447
-3,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.122777,0.646415,0.150000,4777,False,15.179523,17.781912,0.634175,15.283773,17.790014,0.627528,-0.994985,-0.077330,0.063447
-3,-38,8,0.029920,0.000174,0.000005,accepted,accepted,0.160794,0.654360,0.150000,4777,False,15.143933,17.781912,0.675253,15.286011,17.792953,0.666193,-0.994985,-0.077330,0.063447
-3,-37,6,0.022440,0.000174,0.000004,accepted,accepted,0.149236,0.662889,0.150000,4777,False,15.158170,17.781912,0.716330,15.288747,17.792061,0.708003,-0.994985,-0.077330,0.063447
-3,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.130596,0.671605,0.150000,4777,False,15.179523,17.781912,0.757407,15.291553,17.790619,0.750263,-0.994985,-0.077330,0.063447
-3,-35,4,0.014960,0.000174,0.000003,accepted,accepted,0.140283,0.680174,0.150000,4777,False,15.172405,17.781912,0.798484,15.294075,17.791368,0.790726,-0.994985,-0.077330,0.063447
-3,-34,4,0.014960,0.000174,0.000003,accepted,accepted,0.142889,0.688923,0.150000,4777,False,15.172405,17.781912,0.839562,15.296668,17.791569,0.831638,-0.994985,-0.077330,0.063447
-3,-33,3,0.011220,0.000174,0.000002,accepted,accepted,0.138414,0.697850,0.150000,4777,False,15.179523,17.781912,0.880639,15.299333,17.791224,0.872999,-0.994985,-0.077330,0.063447
-3,-32,5,0.018700,0.000174,0.000003,accepted,accepted,0.155185,0.706680,0.150000,4777,False,15.165287,17.781912,0.921716,15.301784,17.792521,0.913012,-0.994985,-0.077330,0.063447
-3,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.111222,0.322775,0.150000,8435,False,15.193759,17.781912,1.044948,15.277212,17.794561,1.084520,-0.895207,-0.135699,-0.424489
-3,-28,3,0.011220,0.000174,0.000002,accepted,accepted,0.106530,0.329186,0.150000,8435,False,15.179523,17.781912,1.086025,15.258776,17.793924,1.123605,-0.895207,-0.135699,-0.424489
-3,-27,3,0.011220,0.000174,0.000002,accepted,accepted,0.089093,0.334821,0.150000,8435,False,15.179523,17.781912,1.127102,15.243166,17.791559,1.157280,-0.895207,-0.135699,-0.424489
-3,-26,3,0.011220,0.000174,0.000002,accepted,accepted,0.071656,0.340631,0.150000,8435,False,15.179523,17.781912,1.168180,15.227556,17.789192,1.190956,-0.895207,-0.135699,-0.424489
-3,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.024038,0.351693,0.150000,8435,False,15.193759,17.781912,1.250334,15.199164,17.782730,1.252897,-0.895207,-0.135699,-0.424489
-3,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.006601,0.358033,0.150000,8435,False,15.193759,17.781912,1.291411,15.183555,17.780365,1.286573,-0.895207,-0.135699,-0.424489
-3,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.010835,0.364576,0.150000,8435,False,15.193759,17.781912,1.332489,15.167946,17.777998,1.320248,-0.895207,-0.135699,-0.424489
-3,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.045709,0.378301,0.150000,8435,False,15.193759,17.781912,1.414643,15.136726,17.773266,1.387599,-0.895207,-0.135699,-0.424489
-3,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.098020,0.400613,0.150000,8435,False,15.193759,17.781912,1.537875,15.089897,17.766167,1.488626,-0.895207,-0.135699,-0.424489
-3,-15,1,0.003740,0.000174,0.000001,accepted,accepted,0.132894,0.416740,0.150000,8435,False,15.193759,17.781912,1.620029,15.058679,17.761435,1.555977,-0.895207,-0.135699,-0.424489
-3,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.185204,0.442984,0.150000,8435,False,15.193759,17.781912,1.743261,15.011849,17.754337,1.657003,-0.895207,-0.135699,-0.424489
-3,-10,1,0.003740,0.000174,0.000001,accepted,accepted,0.220077,0.461948,0.150000,8435,False,15.193759,17.781912,1.825416,14.980631,17.749605,1.724354,-0.895207,-0.135699,-0.424489
-2,-40,19,0.071060,0.000174,0.000012,accepted,accepted,0.230814,0.642999,0.150000,4777,False,15.065638,17.831947,0.611989,15.277384,17.848404,0.598486,-0.994985,-0.077330,0.063447
-2,-39,4,0.014960,0.000174,0.000003,accepted,accepted,0.125989,0.648498,0.150000,4777,False,15.172405,17.831947,0.634175,15.279853,17.840298,0.627324,-0.994985,-0.077330,0.063447
-2,-38,14,0.052360,0.000174,0.000009,accepted,accepted,0.199417,0.656154,0.150000,4777,False,15.101227,17.831947,0.675253,15.281734,17.845976,0.663742,-0.994985,-0.077330,0.063447
-2,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.117038,0.665479,0.150000,4777,False,15.186641,17.831947,0.716330,15.285182,17.839605,0.710046,-0.994985,-0.077330,0.063447
-2,-36,5,0.018700,0.000174,0.000003,accepted,accepted,0.140891,0.673874,0.150000,4777,False,15.165287,17.831947,0.757407,15.287561,17.841450,0.749610,-0.994985,-0.077330,0.063447
-2,-35,7,0.026180,0.000174,0.000005,accepted,accepted,0.157661,0.682460,0.150000,4777,False,15.151052,17.831947,0.798484,15.290011,17.842747,0.789623,-0.994985,-0.077330,0.063447
-2,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.117774,0.691734,0.150000,4777,False,15.193759,17.831947,0.839562,15.293033,17.839663,0.833231,-0.994985,-0.077330,0.063447
-2,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.127463,0.700622,0.150000,4777,False,15.186641,17.831947,0.880639,15.295554,17.840412,0.873694,-0.994985,-0.077330,0.063447
-2,-32,4,0.014960,0.000174,0.000003,accepted,accepted,0.144233,0.709547,0.150000,4777,False,15.172405,17.831947,0.921716,15.298005,17.841709,0.913707,-0.994985,-0.077330,0.063447
-2,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.125593,0.718933,0.150000,4777,False,15.193759,17.831947,0.962793,15.300812,17.840267,0.955967,-0.994985,-0.077330,0.063447
-2,-30,5,0.018700,0.000174,0.000003,accepted,accepted,0.147357,0.320607,0.150000,8435,False,15.165287,17.831947,1.003871,15.281089,17.849501,1.058782,-0.895207,-0.135699,-0.424489
-2,-29,4,0.014960,0.000174,0.000003,accepted,accepted,0.123548,0.325539,0.150000,8435,False,15.172405,17.831947,1.044948,15.266893,17.846270,1.089752,-0.895207,-0.135699,-0.424489
-2,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.086995,0.329629,0.150000,8435,False,15.193759,17.831947,1.086025,15.255525,17.841309,1.115313,-0.895207,-0.135699,-0.424489
-2,-27,5,0.018700,0.000174,0.000003,accepted,accepted,0.095047,0.337347,0.150000,8435,False,15.165287,17.831947,1.127102,15.234261,17.842402,1.159808,-0.895207,-0.135699,-0.424489
-2,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.052121,0.341183,0.150000,8435,False,15.193759,17.831947,1.168180,15.224305,17.836576,1.182664,-0.895207,-0.135699,-0.424489
-2,-25,5,0.018700,0.000174,0.000003,accepted,accepted,0.060173,0.349408,0.150000,8435,False,15.165287,17.831947,1.209257,15.203041,17.837669,1.227159,-0.895207,-0.135699,-0.424489
-2,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.023620,0.354045,0.150000,8435,False,15.186641,17.831947,1.250334,15.191672,17.832708,1.252720,-0.895207,-0.135699,-0.424489
-2,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.000188,0.359938,0.150000,8435,False,15.193759,17.831947,1.291411,15.177477,17.829479,1.283690,-0.895207,-0.135699,-0.424489
-2,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.017626,0.366601,0.150000,8435,False,15.193759,17.831947,1.332489,15.161867,17.827112,1.317366,-0.895207,-0.135699,-0.424489
-2,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.069936,0.387944,0.150000,8435,False,15.193759,17.831947,1.455720,15.115039,17.820013,1.418393,-0.895207,-0.135699,-0.424489
-2,-13,1,0.003740,0.000174,0.000001,accepted,accepted,0.174557,0.437582,0.150000,8435,False,15.193759,17.831947,1.702184,15.021381,17.805817,1.620446,-0.895207,-0.135699,-0.424489
-2,-8,1,0.003740,0.000174,0.000001,accepted,accepted,0.260745,0.515760,0.150000,5127,False,15.193759,17.831947,1.907570,14.941272,17.812363,1.791100,-0.905801,-0.070259,-0.417838
-2,-4,1,0.003740,0.000174,0.000001,accepted_fallback,accept_fallback_receive,0.291679,-0.787209,0.150000,6832,True,15.193759,17.831947,2.071879,15.477781,17.871473,2.199016,0.905454,0.126007,0.405308
-1,-40,15,0.056100,0.000174,0.000010,accepted,accepted,0.198617,0.645084,0.150000,4777,False,15.094109,17.881983,0.611989,15.273819,17.895950,0.600529,-0.994985,-0.077330,0.063447
-1,-39,7,0.026180,0.000174,0.000005,accepted,accepted,0.143367,0.650164,0.150000,4777,False,15.151052,17.881983,0.634175,15.275789,17.891678,0.626221,-0.994985,-0.077330,0.063447
-1,-38,8,0.029920,0.000174,0.000005,accepted,accepted,0.153056,0.658518,0.150000,4777,False,15.143933,17.881983,0.675253,15.278312,17.892426,0.666684,-0.994985,-0.077330,0.063447
-1,-37,8,0.029920,0.000174,0.000005,accepted,accepted,0.155662,0.667074,0.150000,4777,False,15.143933,17.881983,0.716330,15.280905,17.892628,0.707596,-0.994985,-0.077330,0.063447
-1,-36,5,0.018700,0.000174,0.000003,accepted,accepted,0.137022,0.675983,0.150000,4777,False,15.165287,17.881983,0.757407,15.283711,17.891186,0.749856,-0.994985,-0.077330,0.063447
-1,-35,5,0.018700,0.000174,0.000003,accepted,accepted,0.139628,0.684793,0.150000,4777,False,15.165287,17.881983,0.798484,15.286304,17.891388,0.790768,-0.994985,-0.077330,0.063447
-1,-34,4,0.014960,0.000174,0.000003,accepted,accepted,0.135152,0.693800,0.150000,4777,False,15.172405,17.881983,0.839562,15.288969,17.891041,0.832129,-0.994985,-0.077330,0.063447
-1,-33,9,0.033660,0.000174,0.000006,accepted,accepted,0.173169,0.702467,0.150000,4777,False,15.136816,17.881983,0.880639,15.291206,17.893982,0.870794,-0.994985,-0.077330,0.063447
-1,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.126199,0.712161,0.150000,4777,False,15.186641,17.881983,0.921716,15.294297,17.890350,0.914851,-0.994985,-0.077330,0.063447
-1,-31,3,0.011220,0.000174,0.000002,accepted,accepted,0.135889,0.721352,0.150000,4777,False,15.179523,17.881983,0.962793,15.296820,17.891098,0.955314,-0.994985,-0.077330,0.063447
-1,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.121452,0.320321,0.150000,8435,False,15.186641,17.881983,1.003871,15.279252,17.896021,1.047785,-0.895207,-0.135699,-0.424489
-1,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.104015,0.325751,0.150000,8435,False,15.186641,17.881983,1.044948,15.263642,17.893654,1.081460,-0.895207,-0.135699,-0.424489
-1,-28,2,0.007480,0.000174,0.000001,accepted,accepted,0.086578,0.331353,0.150000,8435,False,15.186641,17.881983,1.086025,15.248033,17.891289,1.115136,-0.895207,-0.135699,-0.424489
-1,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.062769,0.336625,0.150000,8435,False,15.193759,17.881983,1.127102,15.233837,17.888058,1.146106,-0.895207,-0.135699,-0.424489
-1,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.016832,0.374669,0.150000,5127,False,15.186641,17.881983,1.250334,15.185439,17.882820,1.249942,-0.905801,-0.070259,-0.417838
-1,-23,3,0.011220,0.000174,0.000002,accepted,accepted,0.006090,0.382170,0.150000,5127,False,15.179523,17.881983,1.291411,15.168735,17.881145,1.286435,-0.905801,-0.070259,-0.417838
-1,-22,5,0.018700,0.000174,0.000003,accepted,accepted,0.001820,0.390607,0.150000,5127,False,15.165287,17.881983,1.332489,15.150632,17.880846,1.325728,-0.905801,-0.070259,-0.417838
-1,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.041133,0.395622,0.150000,5127,False,15.193759,17.881983,1.373566,15.140197,17.877829,1.348858,-0.905801,-0.070259,-0.417838
-1,-20,3,0.011220,0.000174,0.000002,accepted,accepted,0.045401,0.404599,0.150000,5127,False,15.179523,17.881983,1.414643,15.122094,17.877529,1.388152,-0.905801,-0.070259,-0.417838
0,-40,17,0.063580,0.000174,0.000011,accepted,accepted,0.208912,0.646474,0.150000,4777,False,15.079873,17.932018,0.611989,15.269827,17.946781,0.599876,-0.994985,-0.077330,0.063447
0,-39,4,0.014960,0.000174,0.000003,accepted,accepted,0.118251,0.652000,0.150000,4777,False,15.172405,17.932018,0.634175,15.272153,17.939770,0.627815,-0.994985,-0.077330,0.063447
0,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.102217,0.669351,0.150000,4777,False,15.193759,17.932018,0.716330,15.277554,17.938530,0.710987,-0.994985,-0.077330,0.063447
0,-36,6,0.022440,0.000174,0.000004,accepted,accepted,0.140234,0.677712,0.150000,4777,False,15.158170,17.932018,0.757407,15.279790,17.941471,0.749652,-0.994985,-0.077330,0.063447
0,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.114512,0.686911,0.150000,4777,False,15.186641,17.932018,0.798484,15.282668,17.939482,0.792361,-0.994985,-0.077330,0.063447
0,-34,6,0.022440,0.000174,0.000004,accepted,accepted,0.145447,0.695595,0.150000,4777,False,15.158170,17.932018,0.839562,15.284977,17.941874,0.831476,-0.994985,-0.077330,0.063447
0,-33,9,0.033660,0.000174,0.000006,accepted,accepted,0.169299,0.704476,0.150000,4777,False,15.136816,17.932018,0.880639,15.287356,17.943718,0.871039,-0.994985,-0.077330,0.063447
0,-32,4,0.014960,0.000174,0.000003,accepted,accepted,0.136494,0.714120,0.150000,4777,False,15.172405,17.932018,0.921716,15.290305,17.941181,0.914198,-0.994985,-0.077330,0.063447
0,-31,4,0.014960,0.000174,0.000003,accepted,accepted,0.139193,0.723051,0.150000,4777,False,15.172405,17.932018,0.962793,15.293223,17.936413,0.954150,-0.994985,-0.077330,0.063447
0,-30,3,0.011220,0.000174,0.000002,accepted,accepted,0.122719,0.338531,0.150000,5127,False,15.179523,17.932018,1.003871,15.274378,17.939375,1.047627,-0.905801,-0.070259,-0.417838
0,-29,4,0.014960,0.000174,0.000003,accepted,accepted,0.112003,0.344824,0.150000,5127,False,15.172405,17.932018,1.044948,15.257553,17.938623,1.084226,-0.905801,-0.070259,-0.417838
0,-28,3,0.011220,0.000174,0.000002,accepted,accepted,0.088392,0.350341,0.150000,5127,False,15.179523,17.932018,1.086025,15.243284,17.936964,1.115438,-0.905801,-0.070259,-0.417838
0,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.064781,0.356023,0.150000,5127,False,15.186641,17.932018,1.127102,15.229015,17.935305,1.146649,-0.905801,-0.070259,-0.417838
0,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.047617,0.362403,0.150000,5127,False,15.186641,17.932018,1.168180,15.213469,17.934099,1.180555,-0.905801,-0.070259,-0.417838
0,-25,2,0.007480,0.000174,0.000001,accepted,accepted,0.030454,0.368995,0.150000,5127,False,15.186641,17.932018,1.209257,15.197922,17.932894,1.214461,-0.905801,-0.070259,-0.417838
0,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.013290,0.375809,0.150000,5127,False,15.186641,17.932018,1.250334,15.182375,17.931688,1.248366,-0.905801,-0.070259,-0.417838
0,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.010321,0.382269,0.150000,5127,False,15.193759,17.932018,1.291411,15.168106,17.930029,1.279578,-0.905801,-0.070259,-0.417838
0,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.044648,0.397052,0.150000,5127,False,15.193759,17.932018,1.373566,15.137012,17.927616,1.347389,-0.905801,-0.070259,-0.417838
0,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.061812,0.404832,0.150000,5127,False,15.193759,17.932018,1.414643,15.121466,17.926411,1.381295,-0.905801,-0.070259,-0.417838
0,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.078976,0.412886,0.150000,5127,False,15.193759,17.932018,1.455720,15.105919,17.925205,1.415200,-0.905801,-0.070259,-0.417838
0,-18,3,0.011220,0.000174,0.000002,accepted,accepted,0.083244,0.422622,0.150000,5127,False,15.179523,17.932018,1.496798,15.087816,17.924906,1.454494,-0.905801,-0.070259,-0.417838
0,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.199122,0.478030,0.150000,5127,False,15.193759,17.932018,1.743261,14.997090,17.916763,1.652540,-0.905801,-0.070259,-0.417838
1,-40,13,0.048620,0.000174,0.000008,accepted,accepted,0.176714,0.648062,0.150000,4777,False,15.108344,17.982054,0.611989,15.266262,17.994328,0.601919,-0.994985,-0.077330,0.063447
1,-39,5,0.018700,0.000174,0.000003,accepted,accepted,0.121465,0.653260,0.150000,4777,False,15.165287,17.982054,0.634175,15.268232,17.990055,0.627611,-0.994985,-0.077330,0.063447
1,-38,7,0.026180,0.000174,0.000005,accepted,accepted,0.138239,0.661573,0.150000,4777,False,15.151052,17.982054,0.675253,15.270751,17.990311,0.667423,-0.994985,-0.077330,0.063447
1,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.112730,0.670187,0.150000,4777,False,15.179523,17.982054,0.716330,15.274010,17.982494,0.709007,-0.994985,-0.077330,0.063447
1,-36,7,0.026180,0.000174,0.000005,accepted,accepted,0.144282,0.693469,0.150000,5128,False,15.151052,17.982054,0.757407,15.276955,17.982651,0.747651,-0.997000,-0.004714,0.077255
1,-35,4,0.014960,0.000174,0.000003,accepted,accepted,0.126166,0.702811,0.150000,5128,False,15.172405,17.982054,0.798484,15.280247,17.982565,0.790128,-0.997000,-0.004714,0.077255
1,-34,5,0.018700,0.000174,0.000003,accepted,accepted,0.136436,0.711791,0.150000,5128,False,15.165287,17.982054,0.839562,15.283367,17.982613,0.830412,-0.997000,-0.004714,0.077255
1,-33,4,0.014960,0.000174,0.000003,accepted,accepted,0.132513,0.721129,0.150000,5128,False,15.172405,17.982054,0.880639,15.286574,17.982594,0.871792,-0.997000,-0.004714,0.077255
1,-32,3,0.011220,0.000174,0.000002,accepted,accepted,0.128590,0.730579,0.150000,5128,False,15.179523,17.982054,0.921716,15.289781,17.982576,0.913172,-0.997000,-0.004714,0.077255
1,-31,5,0.018700,0.000174,0.000003,accepted,accepted,0.145956,0.739753,0.150000,5128,False,15.165287,17.982054,0.962793,15.292859,17.982658,0.952908,-0.997000,-0.004714,0.077255
1,-30,4,0.014960,0.000174,0.000003,accepted,accepted,0.125652,0.339645,0.150000,5127,False,15.172405,17.982054,1.003871,15.269917,17.989618,1.048852,-0.905801,-0.070259,-0.417838
1,-29,4,0.014960,0.000174,0.000003,accepted,accepted,0.108488,0.345512,0.150000,5127,False,15.172405,17.982054,1.044948,15.254370,17.988411,1.082757,-0.905801,-0.070259,-0.417838
1,-28,3,0.011220,0.000174,0.000002,accepted,accepted,0.084877,0.351070,0.150000,5127,False,15.179523,17.982054,1.086025,15.240100,17.986753,1.113969,-0.905801,-0.070259,-0.417838
1,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.054818,0.356283,0.150000,5127,False,15.193759,17.982054,1.127102,15.227109,17.984640,1.142486,-0.905801,-0.070259,-0.417838
1,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.009775,0.376737,0.150000,5127,False,15.186641,17.982054,1.250334,15.179191,17.981476,1.246897,-0.905801,-0.070259,-0.417838
1,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.048164,0.398174,0.150000,5127,False,15.193759,17.982054,1.373566,15.133828,17.977406,1.345920,-0.905801,-0.070259,-0.417838
1,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.065327,0.406030,0.150000,5127,False,15.193759,17.982054,1.414643,15.118281,17.976200,1.379826,-0.905801,-0.070259,-0.417838
1,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.082491,0.414166,0.150000,5127,False,15.193759,17.982054,1.455720,15.102735,17.974993,1.413731,-0.905801,-0.070259,-0.417838
1,-18,3,0.011220,0.000174,0.000002,accepted,accepted,0.086759,0.423997,0.150000,5127,False,15.179523,17.982054,1.496798,15.084632,17.974693,1.453025,-0.905801,-0.070259,-0.417838
1,-13,1,0.003740,0.000174,0.000001,accepted,accepted,0.185473,0.469628,0.150000,5127,False,15.193759,17.982054,1.702184,15.009454,17.967758,1.617165,-0.905801,-0.070259,-0.417838
1,-12,2,0.007480,0.000174,0.000001,accepted,accepted,0.196190,0.480990,0.150000,5127,False,15.186641,17.982054,1.743261,14.992628,17.967005,1.653765,-0.905801,-0.070259,-0.417838
